id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
25924,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Femella Women Orange T-shirt
29721,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
45835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Kurta
18570,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Boot Red T-shirt
45349,Women,Footwear,Shoes,Heels,Pink,Summer,2016.0,Casual,Cobblerz Women Pink Sandals
35802,Women,Footwear,Shoes,Heels,Mustard,Summer,2012.0,Casual,Enroute Women Mustard Flats
11409,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Red Tshirts
41977,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini and Jony Boys Beach White Shorts
36019,Men,Accessories,Belts,Belts,Brown,Summer,2015.0,Casual,OTLS Men Brown Leather Belt
41180,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Allen Solly Woman Check Brown Shirt
17507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt
36026,Men,Accessories,Belts,Belts,Black,Fall,2012.0,Formal,OTLS Men Black & Brown Reversible Belt
40294,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2012.0,Casual,Warner Bros Kids Unisex Yellow Flip Flops
11052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts
33302,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Palm Tree Boys Pack of 2 T-shirts
57475,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ID Men Black Sandals
53489,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Sports,Amante White Sports Bra BCST22
5973,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Checked Shirt
41984,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around The World White T-shirt
11267,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men Black self structure Black Trousers
41517,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Basics Men Sunglasses
50657,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Lounge Shorts
22277,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc.5 Women Gold Casual Heels
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Mark Taylor Men Striped Green Shirt
50001,Women,Apparel,Innerwear,Bra,Grey Melange,Winter,2015.0,Sports,Hanes Women Grey Melange Cotton Stretch Racer Back Sports Bra
1988,Women,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,ADIDAS Womens Red Tank T-shirt
3617,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Puma Men's Deccan Chargers Red T-shirt
24948,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black T-shirt
18910,Men,Footwear,Flip Flops,Flip Flops,Green,Spring,2012.0,Casual,ADIDAS Men Adi Linear Green Flip Flops
49541,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Rocia Women Black Handbag
24189,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Chuck Taylor Black Casual Shoes
28112,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Zone Black Trunks 8015
26418,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt
48467,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Red Dress
28582,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,ADIDAS Originals Men Blue Dial Watch ADH2656
45378,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Rocia Women Black Sandals
50661,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2016.0,Sports,Chromozome Men Grey Melange Lounge Pants
35202,Women,Accessories,Bags,Backpacks,Pink,Summer,2015.0,Casual,Wildcraft Women Pink & Grey Backpack
59718,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Avirate White Bra
30542,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Sports,Nike Unisex Pack of 3 Socks
41383,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Wrangler Women Blossom Navy Blue Top
6353,Girls,Footwear,Sandal,Sandals,Pink,Summer,2015.0,Casual,Crocs Girls Pink Clogs
12878,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Provogue Men Formal Black Formal Shoes
47428,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Brown Auxi Lally Wallet
38717,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Global Desi Women White Tunic
19236,Men,Accessories,Scarves,Scarves,Off White,Fall,2011.0,Casual,Puma Men Solid Off White Scarvf
23704,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men New Wayfarer Sunglasses
40256,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt
3626,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Puma Unisex Tropi Cat Red White Flip Flop
26878,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Jealous 21 Women Printed Yellow Top
50692,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Chromozome Men Grey Trunk Trunks
45172,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Enticer Men Black Dial Watch A574 MTD-1071D-1A2VDF
1727,Unisex,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Newfeel Unisex Black Lightweight Shoes
52303,Women,Accessories,Jewellery,Pendant,Red,Winter,2016.0,Casual,ToniQ Women Red Pendant with Chain
57671,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Lotus Herbals Make-Up Colour Dew Ice Cube Nail Enamel 903
39864,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Polo Red T-Shirt
11632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Striped Shirt
36222,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men T90 Shoot IV HG-B Grey Sports Shoes
5525,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Reebok Men's Soqua Red Shoe
17565,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
14784,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Arrow Men Stripes Pink Shirts
30723,Boys,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Boys Printed Blue Kurta
40692,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Shoes
41740,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Catwalk Women Black Wedges
55516,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Top Speed 60 Natural Brown Ammonia-Free Hair Colour
57241,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Murcia Women Blue Handbag
36276,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White & Blue Night suits
8860,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt
5788,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Checkered Pink White Short
1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Mens Ocean Racing Blues T-shirt
30976,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Cartier Men Declaration Perfume
29067,Women,Accessories,Bags,Handbags,Beige,Winter,2016.0,Casual,Fastrack Women Beige Handbag
51941,Women,Accessories,Bags,Handbags,Purple,Summer,2016.0,Casual,Nyk Women Purple Curly Sling Bag
27935,Women,Apparel,Bottomwear,Jeans,Lavender,Summer,2012.0,Casual,Jealous 21 Women Lavender Magic Colour Jeans
55971,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Colorbar Velvet Matte Pretty Please 1 Lipstick 79V
34946,Women,Apparel,Topwear,Dupatta,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Dupatta
43646,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,ONLY Women Blue Dress
55511,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Revlon Cherries In The Glow Super Lustrous Lip Gloss 20
55347,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Revlon Women Instinct Perfume
31602,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Mark Taylor Men Printed Purple T-shirt
37733,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Check Grey Shirt
14783,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Men Check Purple Shirts
29609,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Indigo Nation Men Striped Red Shirt
27793,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet
11695,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Purple Check Shirt
21000,Men,Accessories,Belts,Belts,White,Winter,2016.0,Casual,Fastrack Men Leatherette White Belt
28710,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,W Women Printed Multi Coloured Kurta
8400,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Cr_Aess 3s Polo T-Shirt
18185,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Slim Fit Jeans
14748,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Solid White Shirts
33358,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Homme Men Brown Semi Formal Shoes
11008,Women,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Inkfruit Women Behind Cream Tshirts
39206,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels
13935,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Pink Polo Tshirts
38576,Men,Apparel,Bottomwear,Track Pants,Black,Spring,2013.0,Casual,Nike Men Black Breakline Track Pants
21669,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch CH2599
41771,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Remanika Women Striped Green Top
44203,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
34948,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Red Hand Printed Chanderi Dupatta
2301,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Mens Manchester United White T-shirt
15693,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black coffee Men Micheal Blue Slim Fit Shirt
58836,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,2012.0,Casual,Hakashi Men Blue Cufflinks
51341,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks
10771,Girls,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Disney Kids Red Casual Shoes
44693,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wills Lifestyle Women White & Blue Top
51173,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks
17130,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black  Handbag
21499,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Square Design Black Handbag
9510,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Puma Men Ess woven White Shorts
12019,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Green Striped Shirts
6560,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012.0,Casual,Nike Unisex All Access SO Black Backpack
19891,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Lee Men Canvas Black Belt
32042,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Playboy Men Grey & Black Socks
38578,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey RF Tee T-shirt
46305,Men,Accessories,Belts,Belts,Charcoal,Summer,2012.0,Casual,ADIDAS Men Charcoal Urban Belt
20117,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Diva Women Printed Pink Kurta
36416,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Abzorb X Black Shoes
12683,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Women Elixir Low White Shoes
47812,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag
24924,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
58664,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Alayna Women Black & Grey Kurta
44009,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,Police Men Titanium Wings Perfume
58051,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Green Earrings
50832,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,New Hide Men Black & Brown Reversible Belt
44856,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Foundation Polo T-shirt
19005,Women,Apparel,Topwear,Sweatshirts,Grey,Summer,2011.0,Casual,ADIDAS Originals Women F Sleek Trf Grey Sweatshirt
49781,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2012.0,Casual,Little Miss Intimates Black Pyjama Set
7425,Women,Apparel,Topwear,Tops,Black,Spring,2011.0,Ethnic,W Women's Deep U Neck Sleeveless White Black Top
57026,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Jockey MC Men Olive Rio Briefs 8033
23705,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Black & Blue Sunglasses
28789,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Denizen Men White Shirt
20984,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Leatherette Black Belt
29207,Men,Accessories,Socks,Socks,White,Summer,2013.0,Sports,Fila Men White Socks
22871,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
24143,Men,Apparel,Topwear,Tshirts,Grey,Spring,2012.0,Casual,ADIDAS Men Printed Grey T-shirt
13197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Axis White Sports Shoes
40062,Unisex,Accessories,Headwear,Caps,Orange,Summer,2012.0,Casual,ADIDAS Unisex Orange Cap
58855,Men,Accessories,Cufflinks,Cufflinks,Red,Summer,2012.0,Casual,Hakashi Men Red Cufflinks
36016,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,OTLS Men Black Leather Belt
44436,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Gliders Men Grey Shoes
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts
50660,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Sports,Chromozome Men Black Lounge Pants
34325,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Street Moving Fusion Red T-shirt
37139,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt
27951,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey SP-IW Men Black Briefs SP01
19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt
58636,Men,Accessories,Socks,Socks,Blue,Fall,2012.0,Casual,Fila Men Dark Blue Ankle Socks
6156,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Sheild Black T-shirt
3616,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Puma Men Deccan Chargers Woven Black Shirt
20383,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Solid White Sweater
51542,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch
31695,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Folklore Women Printed Purple Kurta
20713,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Redtape Men Margate Black Casual Shoe
58609,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,ToniQ Women Gold Earrings
37596,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Madagascar3 Boys Navy Blue Printed T-Shirt
42393,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White T-shirt
25605,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch N1161SM02
42199,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Checked Top
56599,Women,Personal Care,Eyes,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Streetwear Stay On Aquamarine Eye Pencil 01
24985,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Printed Top
49327,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY4634
12279,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Stripes Pink Shirts
37768,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Gingham Green Shirt
54834,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Ivory Tag Dazzling Rossete Brown Sling Bag
44894,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirts
26087,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
27155,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men Striped White Shirt
13360,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Women Femmes Brown Boot
8803,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men's Scul Purple Shirt
34770,Women,Accessories,Bags,Handbags,Brown,Summer,2015.0,Casual,Be For Bag Women Zoli Brown Bag
25054,Men,Accessories,Accessories,Accessory Gift Set,Purple,Winter,2015.0,Formal,Lino Perros Men Formal Purple Accessory Gift Set
34314,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Urban T-shirt
30740,Men,Apparel,Topwear,Nehru Jackets,Brown,Summer,2012.0,Ethnic,Fabindia Men Brown Silk Sleeveless Jacket
23165,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
47276,Men,Apparel,Innerwear,Boxers,Black,Summer,2016.0,Casual,FCUK Underwear Black & White Boxers
3423,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's I Only Give Negative Feedback Black T-shirt
2551,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Numero Uno Men's Casual Green Graphic Flip Flop
57878,Women,Personal Care,Skin Care,Mask and Peel,Beige,Spring,2017.0,Casual,Biotique Bio Peach Clarifying & Refining Peel-Off Mask
57276,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red Check Shirt
31064,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta
40651,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Span Women Olive Green Kurta
54063,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Fogg Men Napoleon Deo
42106,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
9529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Puma Men's Ess Woven Grey Shorts
17552,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & Cream Striped Shirt
53622,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch
19067,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Block Print Green Kurta
49717,Men,Free Items,Free Gifts,Ties,Black,Summer,2012.0,Formal,Park Avenue Black & Red Checked Tie
34971,Women,Accessories,Stoles,Stoles,Off White,Summer,2012.0,Casual,Fabindia Women Off White Printed Stole
33368,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Wrap Taj Brown Wallet
34529,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes
40038,Unisex,Accessories,Socks,Socks,White,Summer,2012.0,Casual,ADIDAS Unisex White Pack of 3 Socks
18525,Boys,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Chhota Bheem Digital Pop kids-Boys Blue Watch
29262,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Ambition VII Logo White Sports Shoes
4807,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Feerless Blue T-shirt
31097,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt
17555,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
56165,Women,Personal Care,Makeup,Kajal and Eyeliner,Brown,Spring,2017.0,Casual,Colorbar I-Define Truffle Eye Pencil 003
47641,Women,Footwear,Shoes,Casual Shoes,Cream,Winter,2012.0,Casual,Carlton London Women Cream Shoes
52969,Women,Apparel,Saree,Sarees,Black,Fall,2012.0,Ethnic,FNF Printed Black Sari
33350,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Shoes
5541,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Mens Jordan Ptp'er White & Grey Shoes
20323,Women,Apparel,Topwear,Kurtas,Black,Summer,2011.0,Ethnic,Mother Earth Women Printed Black Kurta
9982,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo T-shirt
36074,Unisex,Accessories,Bags,Duffel Bag,Beige,Winter,2012.0,Casual,OTLS Unisex Beige Gym Bag
45586,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes
11656,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Lee Women Printed Red Tshirts
18374,Men,Apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 White Boxer Trunks
42902,Women,Accessories,Belts,Belts,Blue,Summer,2012.0,Casual,French Connection Women Blue Belt
59744,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2012.0,Casual,Avirate Black Babydoll Nightdress
32847,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Grendha Women Romance Beige Flats
1916,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men's Game Point Shoes
